ip,timestamp,label,action,risk_score
80.116.112.27,2026-06-22T16:42:30.564465+00:00,sql_injection,rate_limited,66.0
45.248.181.59,2026-06-22T16:42:39.649795+00:00,malware,rate_limited,80.0
45.77.127.32,2026-06-22T16:42:49.862589+00:00,sql_injection,monitored,69.0
222.191.99.82,2026-06-22T16:42:58.625087+00:00,sql_injection,blocked,90
89.34.86.216,2026-06-22T16:42:58.628722+00:00,malware,blocked,90
222.191.189.71,2026-06-22T16:43:08.065045+00:00,ddos,blocked,90
91.253.222.34,2026-06-22T16:43:16.836216+00:00,malware,monitored,61.0
146.54.210.5,2026-06-22T16:43:28.251240+00:00,ddos,blocked,90
103.127.148.70,2026-06-22T16:43:36.961624+00:00,bruteforce,blocked,90
91.247.203.82,2026-06-22T16:43:48.137431+00:00,port_scan,blocked,96.0
80.147.254.174,2026-06-22T16:43:58.056042+00:00,bruteforce,monitored,72.0
222.163.198.111,2026-06-22T16:44:09.119244+00:00,port_scan,blocked,90.0
103.17.221.62,2026-06-22T16:44:09.122078+00:00,port_scan,blocked,96.0
80.209.181.100,2026-06-22T16:44:18.039456+00:00,sql_injection,blocked,91.0
222.124.210.78,2026-06-22T16:44:26.990435+00:00,sql_injection,blocked,93.0
198.131.144.229,2026-06-22T16:44:38.074975+00:00,sql_injection,monitored,72.0
80.49.19.228,2026-06-22T16:44:47.758078+00:00,bruteforce,rate_limited,69.0
103.121.115.115,2026-06-22T16:44:56.577662+00:00,sql_injection,rate_limited,80.0
89.60.53.123,2026-06-22T16:45:04.754314+00:00,ddos,monitored,71.0
185.139.209.236,2026-06-22T16:45:12.832944+00:00,malware,blocked,97.0
91.168.217.54,2026-06-22T16:45:23.331951+00:00,ddos,rate_limited,73.0
45.10.46.105,2026-06-22T16:45:33.052469+00:00,port_scan,rate_limited,79.0
45.248.63.215,2026-06-22T16:45:44.590136+00:00,bruteforce,rate_limited,66.0
146.175.223.193,2026-06-22T16:45:44.593621+00:00,ddos,monitored,66.0
198.225.165.202,2026-06-22T16:45:54.848730+00:00,sql_injection,rate_limited,69.0
198.152.154.201,2026-06-22T16:46:05.251643+00:00,bruteforce,rate_limited,75.0
146.21.169.195,2026-06-22T16:46:16.863693+00:00,port_scan,blocked,98.0
222.28.233.97,2026-06-22T16:46:25.893491+00:00,sql_injection,monitored,69.0
194.82.98.141,2026-06-22T16:46:35.266992+00:00,bruteforce,rate_limited,75.0
185.96.106.35,2026-06-22T16:46:44.375764+00:00,port_scan,rate_limited,75.0
185.23.110.101,2026-06-22T16:46:44.378510+00:00,sql_injection,blocked,92.0
198.208.96.1,2026-06-22T16:46:54.955638+00:00,sql_injection,rate_limited,77.0
194.66.174.83,2026-06-22T16:47:06.730406+00:00,malware,blocked,98.0
80.61.182.99,2026-06-22T16:47:18.411890+00:00,bruteforce,rate_limited,68.0
185.223.205.202,2026-06-22T16:47:29.375695+00:00,port_scan,blocked,96.0
222.110.142.129,2026-06-22T16:47:29.379921+00:00,sql_injection,rate_limited,65.0
91.249.226.221,2026-06-22T16:47:38.096592+00:00,ddos,rate_limited,77.0
103.128.228.200,2026-06-22T16:47:46.582989+00:00,malware,rate_limited,84.0
222.59.41.142,2026-06-22T16:47:57.943425+00:00,ddos,monitored,68.0
103.177.74.104,2026-06-22T16:48:07.438797+00:00,ddos,rate_limited,71.0
194.139.189.156,2026-06-22T16:48:17.853684+00:00,sql_injection,blocked,90
146.25.19.248,2026-06-22T16:48:29.882589+00:00,malware,rate_limited,81.0
89.133.77.124,2026-06-22T16:48:38.341441+00:00,malware,rate_limited,70.0
103.72.175.167,2026-06-22T16:48:49.000234+00:00,sql_injection,monitored,51.0
222.81.221.97,2026-06-22T16:48:49.003637+00:00,bruteforce,rate_limited,65.0
222.58.248.134,2026-06-22T16:48:57.370115+00:00,sql_injection,blocked,90
103.28.8.226,2026-06-22T16:49:08.253249+00:00,malware,blocked,90
89.84.216.53,2026-06-22T16:49:17.364129+00:00,bruteforce,blocked,90
198.98.247.140,2026-06-22T16:49:27.746240+00:00,ddos,blocked,90
146.118.186.14,2026-06-22T16:49:39.254954+00:00,bruteforce,monitored,65.0
194.136.237.160,2026-06-22T16:49:39.258954+00:00,bruteforce,blocked,90
45.149.120.110,2026-06-22T16:49:50.079367+00:00,sql_injection,blocked,98.0
185.147.157.58,2026-06-22T16:50:00.343482+00:00,ddos,blocked,90
146.69.156.11,2026-06-22T16:50:08.891370+00:00,bruteforce,rate_limited,82.0
185.140.172.144,2026-06-22T16:50:08.894990+00:00,ddos,rate_limited,74.0
45.91.174.118,2026-06-22T16:50:18.872936+00:00,ddos,blocked,90
91.114.27.46,2026-06-22T16:50:18.877170+00:00,sql_injection,rate_limited,65.0
185.40.100.158,2026-06-22T16:50:29.421635+00:00,bruteforce,blocked,96.0
45.112.231.42,2026-06-22T16:50:29.425678+00:00,ddos,blocked,96.0
222.86.68.64,2026-06-22T16:50:38.552265+00:00,ddos,blocked,92.0
194.8.50.103,2026-06-22T16:50:38.556087+00:00,ddos,rate_limited,78.0
80.203.111.133,2026-06-22T16:50:50.029322+00:00,bruteforce,rate_limited,69.0
146.20.242.190,2026-06-22T16:50:58.487252+00:00,malware,blocked,95.0
45.181.252.205,2026-06-22T16:50:58.491242+00:00,port_scan,monitored,68.0
103.241.210.6,2026-06-22T16:51:10.431669+00:00,port_scan,rate_limited,82.0
91.73.152.85,2026-06-22T16:51:20.589845+00:00,bruteforce,blocked,92.0
103.227.102.201,2026-06-22T16:51:29.190049+00:00,malware,monitored,63.0
91.154.227.169,2026-06-22T16:51:29.193833+00:00,bruteforce,rate_limited,70.0
91.181.147.253,2026-06-22T16:51:39.239081+00:00,sql_injection,monitored,50.0
194.33.188.215,2026-06-22T16:51:39.242403+00:00,bruteforce,rate_limited,82.0
222.177.31.82,2026-06-22T16:51:47.726270+00:00,sql_injection,rate_limited,67.0
89.172.50.70,2026-06-22T16:51:59.293226+00:00,ddos,blocked,90
89.221.67.144,2026-06-22T16:51:59.298451+00:00,bruteforce,rate_limited,77.0
80.115.52.141,2026-06-22T16:52:07.811683+00:00,sql_injection,blocked,92.0
89.168.228.95,2026-06-22T16:52:16.076829+00:00,ddos,blocked,93.0
185.167.8.61,2026-06-22T16:52:25.552153+00:00,bruteforce,monitored,50.0
103.201.244.216,2026-06-22T16:52:35.234384+00:00,bruteforce,blocked,97.0
89.20.162.196,2026-06-22T16:52:45.882410+00:00,sql_injection,monitored,48.0
103.231.49.127,2026-06-22T16:52:56.868623+00:00,port_scan,monitored,67.0
80.20.79.172,2026-06-22T16:53:08.607754+00:00,bruteforce,monitored,54.0
198.233.32.190,2026-06-22T16:53:08.611031+00:00,bruteforce,rate_limited,84.0
222.40.69.237,2026-06-22T16:53:17.346350+00:00,sql_injection,rate_limited,71.0
185.123.234.160,2026-06-22T16:53:28.283625+00:00,sql_injection,monitored,74.0
222.155.164.83,2026-06-22T16:53:39.290250+00:00,port_scan,rate_limited,77.0
45.191.124.246,2026-06-22T16:53:39.293444+00:00,malware,blocked,92.0
80.55.86.203,2026-06-22T16:53:51.305278+00:00,malware,blocked,90
91.74.21.34,2026-06-22T16:54:02.067159+00:00,malware,rate_limited,84.0
89.235.141.118,2026-06-22T16:54:12.776505+00:00,port_scan,monitored,61.0
198.229.74.146,2026-06-22T16:54:22.090643+00:00,bruteforce,rate_limited,84.0
222.157.51.46,2026-06-22T16:54:32.810756+00:00,bruteforce,blocked,90
222.214.146.3,2026-06-22T16:54:44.199191+00:00,bruteforce,rate_limited,67.0
45.245.23.238,2026-06-22T16:54:44.202308+00:00,port_scan,monitored,68.0
146.95.95.195,2026-06-22T16:54:53.153349+00:00,bruteforce,blocked,92.0
80.64.209.152,2026-06-22T16:55:02.176798+00:00,sql_injection,rate_limited,79.0
80.4.71.233,2026-06-22T16:55:13.171630+00:00,malware,blocked,90
89.54.20.86,2026-06-22T16:55:24.163528+00:00,bruteforce,blocked,93.0
222.236.94.226,2026-06-22T16:55:24.167242+00:00,port_scan,rate_limited,84.0
198.53.185.78,2026-06-22T16:55:35.443545+00:00,bruteforce,monitored,68.0
89.127.218.30,2026-06-22T16:55:44.573019+00:00,ddos,rate_limited,75.0
146.220.39.196,2026-06-22T16:55:54.306330+00:00,malware,rate_limited,84.0
103.171.151.229,2026-06-22T16:55:54.309569+00:00,ddos,rate_limited,74.0
89.35.67.193,2026-06-22T16:56:06.095059+00:00,port_scan,blocked,95.0
222.53.106.82,2026-06-22T16:56:16.810247+00:00,ddos,blocked,98.0
91.252.28.147,2026-06-22T16:56:28.315486+00:00,malware,blocked,90.0
45.1.46.15,2026-06-22T16:56:38.979448+00:00,malware,monitored,63.0
80.224.211.5,2026-06-22T16:56:38.982975+00:00,ddos,monitored,62.0
194.191.89.183,2026-06-22T16:56:50.688618+00:00,ddos,monitored,62.0
103.84.43.76,2026-06-22T16:56:59.512159+00:00,malware,monitored,47.0
80.71.86.29,2026-06-22T16:56:59.515709+00:00,bruteforce,rate_limited,73.0
103.90.156.243,2026-06-22T16:57:09.913600+00:00,bruteforce,blocked,90
91.158.73.205,2026-06-22T16:57:21.406052+00:00,sql_injection,blocked,95.0
80.219.51.175,2026-06-22T16:57:30.445158+00:00,ddos,rate_limited,82.0
45.52.241.231,2026-06-22T16:57:42.112419+00:00,bruteforce,rate_limited,78.0
146.251.245.139,2026-06-22T16:57:51.604861+00:00,bruteforce,blocked,90
222.18.182.122,2026-06-22T16:58:00.447207+00:00,malware,blocked,97.0
194.220.129.153,2026-06-22T16:58:12.165006+00:00,bruteforce,blocked,90.0
185.118.24.212,2026-06-22T16:58:20.256106+00:00,ddos,rate_limited,65.0
185.209.43.11,2026-06-22T16:58:30.639640+00:00,bruteforce,blocked,92.0
45.81.3.139,2026-06-22T16:58:41.847447+00:00,sql_injection,rate_limited,83.0
91.46.198.172,2026-06-22T16:58:53.136175+00:00,malware,rate_limited,69.0
185.48.202.144,2026-06-22T16:59:04.956084+00:00,malware,monitored,49.0
198.180.59.195,2026-06-22T16:59:13.845401+00:00,sql_injection,monitored,53.0
146.243.170.69,2026-06-22T16:59:13.848522+00:00,port_scan,rate_limited,68.0
103.193.171.236,2026-06-22T16:59:25.075770+00:00,bruteforce,monitored,69.0
185.47.122.68,2026-06-22T16:59:36.746421+00:00,bruteforce,rate_limited,78.0
91.87.252.244,2026-06-22T16:59:45.982513+00:00,sql_injection,rate_limited,67.0
222.140.220.60,2026-06-22T16:59:54.555468+00:00,ddos,monitored,58.0
198.194.151.95,2026-06-22T16:59:54.559069+00:00,malware,rate_limited,81.0
222.10.220.90,2026-06-22T17:00:04.055528+00:00,sql_injection,blocked,98.0
185.242.184.133,2026-06-22T17:00:04.059277+00:00,ddos,blocked,93.0
80.102.131.1,2026-06-22T17:00:13.744417+00:00,port_scan,rate_limited,81.0
103.251.63.104,2026-06-22T17:00:13.747420+00:00,malware,blocked,94.0
185.168.110.78,2026-06-22T17:00:22.972151+00:00,bruteforce,monitored,57.0
146.245.137.184,2026-06-22T17:00:34.383846+00:00,sql_injection,rate_limited,65.0
89.22.228.244,2026-06-22T17:00:34.386460+00:00,sql_injection,monitored,67.0
146.171.76.230,2026-06-22T17:00:43.550628+00:00,port_scan,rate_limited,75.0
103.114.206.154,2026-06-22T17:00:55.474848+00:00,port_scan,rate_limited,80.0
103.251.241.229,2026-06-22T17:01:05.544356+00:00,bruteforce,monitored,46.0
80.25.50.108,2026-06-22T17:01:15.642187+00:00,port_scan,monitored,50.0
103.100.166.36,2026-06-22T17:01:27.315777+00:00,bruteforce,blocked,91.0
91.136.169.138,2026-06-22T17:01:36.639811+00:00,ddos,monitored,68.0
185.116.223.118,2026-06-22T17:01:45.221160+00:00,sql_injection,blocked,97.0
222.188.102.61,2026-06-22T17:01:55.165354+00:00,malware,rate_limited,71.0
146.57.173.198,2026-06-22T17:02:04.573071+00:00,port_scan,monitored,60.0
89.250.141.245,2026-06-22T17:02:04.575617+00:00,ddos,rate_limited,76.0
194.175.107.133,2026-06-22T17:02:12.895228+00:00,bruteforce,monitored,62.0
89.191.120.163,2026-06-22T17:02:24.907310+00:00,bruteforce,blocked,93.0
222.49.172.201,2026-06-22T17:02:35.062093+00:00,ddos,rate_limited,82.0
222.195.85.154,2026-06-22T17:02:46.731636+00:00,ddos,blocked,90.0
91.69.81.56,2026-06-22T17:02:58.491332+00:00,bruteforce,blocked,94.0
222.8.93.108,2026-06-22T17:02:58.494531+00:00,bruteforce,rate_limited,76.0
222.103.159.242,2026-06-22T17:03:10.471025+00:00,port_scan,rate_limited,78.0
222.104.235.252,2026-06-22T17:03:21.486110+00:00,malware,blocked,90
146.160.43.222,2026-06-22T17:03:29.716510+00:00,bruteforce,blocked,91.0
222.194.90.81,2026-06-22T17:03:38.382693+00:00,sql_injection,monitored,64.0
222.63.236.121,2026-06-22T17:03:47.388998+00:00,sql_injection,rate_limited,71.0
45.76.105.155,2026-06-22T17:03:58.918298+00:00,sql_injection,monitored,45.0
80.221.170.20,2026-06-22T17:03:58.921736+00:00,sql_injection,rate_limited,66.0
89.65.115.157,2026-06-22T17:04:09.384006+00:00,port_scan,monitored,71.0
103.155.110.17,2026-06-22T17:04:09.387149+00:00,bruteforce,rate_limited,67.0
89.46.67.19,2026-06-22T17:04:19.932429+00:00,bruteforce,rate_limited,66.0
146.251.103.133,2026-06-22T17:04:29.059627+00:00,port_scan,blocked,90
80.222.131.217,2026-06-22T17:04:29.064713+00:00,bruteforce,blocked,90
198.112.174.66,2026-06-22T17:04:41.041801+00:00,malware,blocked,90
194.129.248.155,2026-06-22T17:04:49.868012+00:00,ddos,blocked,95.0
194.10.176.3,2026-06-22T17:04:58.326878+00:00,bruteforce,rate_limited,78.0
45.239.34.74,2026-06-22T17:05:07.501028+00:00,sql_injection,rate_limited,84.0
45.158.252.9,2026-06-22T17:05:15.799599+00:00,bruteforce,blocked,91.0
80.97.239.135,2026-06-22T17:05:27.085519+00:00,bruteforce,rate_limited,65.0
45.147.122.212,2026-06-22T17:05:35.464181+00:00,sql_injection,rate_limited,67.0
91.206.50.192,2026-06-22T17:05:44.899507+00:00,sql_injection,rate_limited,75.0
45.8.157.188,2026-06-22T17:05:56.905327+00:00,bruteforce,monitored,62.0
222.246.191.83,2026-06-22T17:06:08.197972+00:00,bruteforce,blocked,90
91.68.60.169,2026-06-22T17:06:19.374950+00:00,bruteforce,monitored,69.0
146.88.153.93,2026-06-22T17:06:19.379248+00:00,ddos,monitored,49.0
89.254.105.148,2026-06-22T17:06:30.064394+00:00,ddos,rate_limited,77.0
80.158.71.93,2026-06-22T17:06:41.497426+00:00,port_scan,monitored,53.0
89.213.175.192,2026-06-22T17:06:51.046771+00:00,sql_injection,blocked,92.0
89.39.93.250,2026-06-22T17:06:59.202512+00:00,malware,rate_limited,76.0
222.74.52.247,2026-06-22T17:06:59.205751+00:00,port_scan,blocked,92.0
185.251.59.84,2026-06-22T17:07:07.629111+00:00,bruteforce,rate_limited,82.0
89.71.126.226,2026-06-22T17:07:18.297030+00:00,sql_injection,blocked,94.0
80.97.192.192,2026-06-22T17:07:28.604603+00:00,bruteforce,monitored,52.0
45.159.33.177,2026-06-22T17:07:38.398077+00:00,bruteforce,rate_limited,66.0
91.224.178.116,2026-06-22T17:07:48.368666+00:00,malware,monitored,47.0
146.83.170.32,2026-06-22T17:08:00.337310+00:00,ddos,rate_limited,70.0
45.245.140.227,2026-06-22T17:08:10.770915+00:00,bruteforce,rate_limited,72.0
222.6.68.172,2026-06-22T17:08:20.520738+00:00,port_scan,monitored,67.0
185.157.232.107,2026-06-22T17:08:32.067200+00:00,sql_injection,blocked,90
89.181.166.87,2026-06-22T17:08:43.165031+00:00,malware,blocked,92.0
45.186.100.243,2026-06-22T17:08:52.465550+00:00,sql_injection,blocked,90
80.114.229.44,2026-06-22T17:09:01.907151+00:00,malware,blocked,90
198.198.231.13,2026-06-22T17:09:13.488907+00:00,malware,rate_limited,73.0
91.164.180.196,2026-06-22T17:09:23.462342+00:00,port_scan,rate_limited,66.0
89.102.86.205,2026-06-22T17:09:31.543354+00:00,ddos,monitored,71.0
198.78.209.14,2026-06-22T17:09:43.445632+00:00,port_scan,rate_limited,83.0
146.216.199.148,2026-06-22T17:09:54.610750+00:00,ddos,monitored,61.0
45.187.243.170,2026-06-22T17:09:54.614581+00:00,malware,rate_limited,77.0
45.115.169.186,2026-06-22T17:10:04.317859+00:00,port_scan,monitored,46.0
45.105.97.48,2026-06-22T17:10:04.326590+00:00,ddos,rate_limited,68.0
45.196.158.245,2026-06-22T17:10:13.486406+00:00,ddos,monitored,45.0
185.120.194.109,2026-06-22T17:10:21.871112+00:00,bruteforce,monitored,49.0
89.249.74.102,2026-06-22T17:10:30.256073+00:00,sql_injection,rate_limited,74.0
103.211.159.206,2026-06-22T17:10:39.412722+00:00,ddos,monitored,48.0
45.87.87.7,2026-06-22T17:10:39.415711+00:00,sql_injection,blocked,95.0
80.44.138.211,2026-06-22T17:10:49.884795+00:00,sql_injection,monitored,48.0
91.132.205.30,2026-06-22T17:11:00.133982+00:00,ddos,monitored,67.0
89.113.230.170,2026-06-22T17:11:08.712369+00:00,ddos,rate_limited,83.0
198.52.175.27,2026-06-22T17:11:08.717849+00:00,ddos,blocked,90.0
194.171.78.235,2026-06-22T17:11:19.856910+00:00,bruteforce,blocked,97.0
45.170.1.68,2026-06-22T17:11:29.367227+00:00,sql_injection,monitored,50.0
45.176.125.87,2026-06-22T17:11:29.372027+00:00,ddos,rate_limited,80.0
89.175.102.56,2026-06-22T17:11:39.721024+00:00,ddos,blocked,90
194.102.3.186,2026-06-22T17:11:49.979806+00:00,port_scan,blocked,98.0
185.242.4.250,2026-06-22T17:12:00.366041+00:00,ddos,blocked,93.0
146.39.215.69,2026-06-22T17:12:12.129675+00:00,malware,blocked,92.0
80.125.88.115,2026-06-22T17:12:21.678516+00:00,ddos,monitored,62.0
89.236.221.116,2026-06-22T17:12:33.463718+00:00,bruteforce,monitored,68.0
103.202.163.113,2026-06-22T17:12:33.467463+00:00,bruteforce,rate_limited,67.0
45.97.85.44,2026-06-22T17:12:42.477673+00:00,sql_injection,blocked,94.0
185.221.241.121,2026-06-22T17:12:52.424359+00:00,malware,blocked,96.0
103.155.48.25,2026-06-22T17:13:01.766608+00:00,ddos,blocked,90
146.209.103.248,2026-06-22T17:13:10.040478+00:00,bruteforce,rate_limited,76.0
80.166.83.218,2026-06-22T17:13:20.552326+00:00,port_scan,blocked,97.0
45.114.132.236,2026-06-22T17:13:29.171107+00:00,sql_injection,rate_limited,71.0
146.58.212.123,2026-06-22T17:13:29.174540+00:00,bruteforce,monitored,60.0
91.243.175.67,2026-06-22T17:13:38.451480+00:00,bruteforce,monitored,69.0
103.207.235.54,2026-06-22T17:13:47.748388+00:00,malware,monitored,48.0
45.233.110.252,2026-06-22T17:13:57.857550+00:00,ddos,rate_limited,74.0
222.107.56.176,2026-06-22T17:14:08.816043+00:00,ddos,rate_limited,73.0
45.105.244.153,2026-06-22T17:14:08.822071+00:00,bruteforce,rate_limited,71.0
222.142.75.154,2026-06-22T17:14:17.126146+00:00,ddos,rate_limited,82.0
194.7.22.145,2026-06-22T17:14:28.931606+00:00,malware,rate_limited,70.0
103.57.127.134,2026-06-22T17:14:28.935031+00:00,ddos,blocked,98.0
80.74.210.87,2026-06-22T17:14:37.871097+00:00,sql_injection,rate_limited,75.0
194.222.186.114,2026-06-22T17:14:45.968574+00:00,ddos,rate_limited,76.0
89.204.24.39,2026-06-22T17:14:54.783866+00:00,sql_injection,blocked,90.0
194.32.43.126,2026-06-22T17:15:06.409422+00:00,ddos,rate_limited,74.0
185.47.51.186,2026-06-22T17:15:17.951789+00:00,sql_injection,monitored,72.0
89.151.64.71,2026-06-22T17:15:27.981709+00:00,port_scan,blocked,97.0
80.113.104.146,2026-06-22T17:15:36.655332+00:00,port_scan,rate_limited,83.0
185.178.39.254,2026-06-22T17:15:46.151776+00:00,sql_injection,rate_limited,74.0
194.98.24.71,2026-06-22T17:15:55.123668+00:00,ddos,blocked,93.0
198.42.183.81,2026-06-22T17:16:03.340008+00:00,bruteforce,monitored,51.0
198.148.157.65,2026-06-22T17:16:13.988318+00:00,sql_injection,monitored,52.0
80.19.86.192,2026-06-22T17:16:13.991906+00:00,bruteforce,monitored,70.0
146.108.225.101,2026-06-22T17:16:24.096247+00:00,port_scan,rate_limited,78.0
89.56.106.47,2026-06-22T17:16:24.100228+00:00,port_scan,monitored,61.0
194.223.248.161,2026-06-22T17:16:33.226173+00:00,sql_injection,blocked,95.0
103.134.96.108,2026-06-22T17:16:44.162354+00:00,sql_injection,monitored,73.0
222.112.138.9,2026-06-22T17:16:44.165434+00:00,port_scan,blocked,90
89.10.43.23,2026-06-22T17:16:55.416142+00:00,malware,monitored,68.0
194.162.80.68,2026-06-22T17:17:05.788105+00:00,sql_injection,rate_limited,83.0
91.56.120.4,2026-06-22T17:17:15.715922+00:00,bruteforce,monitored,64.0
103.6.196.38,2026-06-22T17:17:27.337909+00:00,port_scan,rate_limited,66.0
89.157.81.187,2026-06-22T17:17:35.893611+00:00,malware,monitored,60.0
80.28.171.126,2026-06-22T17:17:45.217649+00:00,ddos,blocked,95.0
103.192.9.126,2026-06-22T17:17:55.483207+00:00,bruteforce,monitored,61.0
185.125.42.104,2026-06-22T17:18:05.425049+00:00,sql_injection,rate_limited,71.0
89.32.57.31,2026-06-22T17:18:14.539088+00:00,bruteforce,blocked,96.0
91.209.39.99,2026-06-22T17:18:14.542289+00:00,port_scan,monitored,65.0
89.154.98.46,2026-06-22T17:18:24.119256+00:00,sql_injection,blocked,90
146.134.207.81,2026-06-22T17:18:24.123584+00:00,sql_injection,rate_limited,72.0
89.20.16.23,2026-06-22T17:18:35.055083+00:00,sql_injection,monitored,74.0
45.97.199.36,2026-06-22T17:18:46.448142+00:00,sql_injection,rate_limited,81.0
194.155.160.83,2026-06-22T17:18:57.062834+00:00,bruteforce,rate_limited,75.0
146.94.131.202,2026-06-22T17:19:06.193343+00:00,sql_injection,blocked,90
80.108.156.238,2026-06-22T17:19:14.873003+00:00,ddos,monitored,66.0
45.118.200.233,2026-06-22T17:19:25.972677+00:00,sql_injection,monitored,65.0
45.244.134.151,2026-06-22T17:19:36.271870+00:00,sql_injection,rate_limited,77.0
89.55.196.200,2026-06-22T17:19:46.758120+00:00,bruteforce,rate_limited,71.0
222.241.103.168,2026-06-22T17:19:55.918608+00:00,ddos,rate_limited,65.0
194.7.166.146,2026-06-22T17:20:06.132405+00:00,port_scan,rate_limited,69.0
89.57.152.218,2026-06-22T17:20:14.596333+00:00,malware,rate_limited,66.0
103.254.168.239,2026-06-22T17:20:14.599405+00:00,malware,rate_limited,71.0
185.238.140.66,2026-06-22T17:20:23.223483+00:00,port_scan,rate_limited,83.0
198.10.135.14,2026-06-22T17:20:31.487935+00:00,malware,rate_limited,80.0
89.176.163.140,2026-06-22T17:20:41.399179+00:00,sql_injection,monitored,56.0
103.20.50.109,2026-06-22T17:20:52.707593+00:00,bruteforce,blocked,92.0
146.182.58.231,2026-06-22T17:21:04.165012+00:00,malware,rate_limited,67.0
194.9.82.167,2026-06-22T17:21:04.168324+00:00,bruteforce,blocked,94.0
91.33.210.235,2026-06-22T17:21:13.903529+00:00,bruteforce,rate_limited,84.0
198.23.206.218,2026-06-22T17:21:13.907012+00:00,port_scan,blocked,96.0
222.148.26.204,2026-06-22T17:21:24.330173+00:00,sql_injection,monitored,54.0
